,Activation,Channels,Loss,Mae,Mse
190,relu,"[0, 1, 4, 6, 8, 10, 11, 12, 13, 17, 18, 23]",85.82588195800781,2.506051540374756,85.82588195800781
191,relu,"[1, 2, 3, 6, 7, 12, 14, 18, 19, 20, 21, 22]",58.17337417602539,1.825280785560608,58.17337417602539
192,relu,"[2, 3, 7, 8, 9, 10, 11, 14, 15, 18, 20, 22]",81.41385650634766,2.1830928325653076,81.41385650634766
193,relu,"[0, 1, 3, 5, 8, 9, 14, 16, 17, 18, 21, 22]",81.91109466552734,2.038945198059082,81.91109466552734
194,relu,"[0, 2, 4, 5, 6, 7, 14, 15, 19, 20, 21, 22]",96.5289306640625,1.924184799194336,96.5289306640625
195,relu,"[0, 5, 7, 9, 10, 13, 14, 16, 17, 19, 20, 23]",105.84622192382812,2.566035509109497,105.84622192382812
196,relu,"[3, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 20]",118.02909088134766,2.934218168258667,118.02909088134766
197,relu,"[1, 2, 4, 5, 6, 11, 12, 14, 15, 16, 19, 21]",110.79412841796875,2.6152684688568115,110.79412841796875
198,relu,"[0, 3, 5, 6, 7, 9, 11, 13, 15, 19, 22, 23]",108.31391143798828,3.0152039527893066,108.31391143798828
199,relu,"[5, 7, 8, 10, 11, 12, 15, 17, 18, 20, 21, 23]",87.92869567871094,2.6008975505828857,87.92869567871094
200,relu,"[0, 4, 5, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 22, 23]",132.75079345703125,1.7421693801879883,132.75079345703125
201,relu,"[1, 2, 4, 5, 7, 9, 11, 12, 13, 14, 17, 19, 20, 21, 23]",118.59539031982422,2.748295783996582,118.59539031982422
202,relu,"[0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 15, 16, 17, 21, 22]",146.48043823242188,1.9289867877960205,146.48043823242188
203,relu,"[3, 4, 7, 9, 10, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23]",89.52742004394531,3.208479881286621,89.52742004394531
